WorkOrderID,EmployeeID,CustomerID,PriorityID,StatusID,SubmittedDate,WorkOrderDescription,StartDate,DueDate,ClosedDate,Notes,ProjectName
2231,105614,4004,4,5,9/8/2011,NULL,9/8/2011,6/30/2012,6/30/2012,"<! 2011-09-08 11:44:05 lgoar >

<p>Digitization into GIS USGS I 2675, location 38116-E7, Nye County.&nbsp; Priority 4 / 35</p>
",SM11 Belmont East
2232,105614,4005,5,5,9/8/2011,NULL,9/8/2011,6/30/2012,6/30/2012,"<! 2011-09-08 11:53:20 lgoar >

<p>Digitization into GIS USGS OF 95-580, location 38114-A6, Lincoln County.&nbsp; Priority 6 / 35</p>
",SM11 Bristol Well
2233,105614,4006,1,5,9/8/2011,NULL,9/8/2011,6/30/2012,6/30/2012,"<! 2011-09-08 14:08:05 lgoar >

<p>Dizitizaion into GIS NBMG OF 86-12, Elko County.&nbsp; Priority 28 / 35</p>
",SM11 Bull Run Mountains
2234,105614,4007,2,5,9/8/2011,NULL,9/8/2011,6/30/2012,6/30/2012,"<! 2011-09-08 14:26:26 lgoar >

<p>Conversion&nbsp;into GIS NBMG OF 86-12, location 39119-D5, Storey County.&nbsp; Priority 1 / 35&nbsp;</p>
",SM11 Chalk Hills
2235,105614,4008,3,5,9/8/2011,NULL,9/8/2011,6/30/2012,6/30/2012,"<! 2011-09-08 14:33:17 lgoar >

<p>Conversion into GIS USGS B 1538, Washoe County.&nbsp; Priority 3 / 35</p>
",SM11 Charles Sheldon Wildlife Refuge
2236,105614,4009,4,5,9/8/2011,NULL,9/8/2011,6/30/2012,6/30/2012,"<! 2011-09-08 15:00:53 lgoar >

<p>&nbsp;Digitization into GIS USGS I 2680, location 38116-F7, Nye County.&nbsp; Priority 30 / 35</p>
",SM11 Corcoran Canyon
2237,105614,4010,5,5,9/8/2011,NULL,9/8/2011,6/30/2012,6/30/2012,"<! 2011-09-08 15:19:38 lgoar >

<p>Digitization into GIS USGS OF 95-550, location 38114-A7, Lincoln County.&nbsp; Priority 7 / 35</p>
",SM11 Coyote Spring
2238,105614,4011,1,5,9/8/2011,NULL,9/8/2011,6/30/2012,6/30/2012,"<! 2011-09-08 15:30:54 lgoar >

<p>Digitization into GIS USGS GQ 1754, location 37114-A7, Lincoln County.&nbsp; Priority 19 / 35</p>
",SM11 Delamar 3 SE
2239,105614,4012,2,5,9/8/2011,NULL,9/8/2011,6/30/2012,6/30/2012,"<! 2011-09-08 15:35:18 lgoar >

<p>Digitization into GIS USGS GQ 1730, location 37114-C8, Lincoln County.&nbsp; Priority 20 / 35</p>
",SM11 Delamar Lake
2240,105614,4013,3,5,9/9/2011,NULL,9/9/2011,6/30/2012,6/30/2012,"<! 2011-09-09 11:50:20 lgoar >

<p>Digitization into GIS USGS MF 539, location 40115-G8, Elko County.&nbsp; Priority 13 / 35</p>
",SM11 Hunter
2241,105614,4014,4,5,9/9/2011,NULL,9/9/2011,6/30/2012,6/30/2012,"<! 2011-09-09 11:55:54 lgoar >

<p>Digitization into GIS USGS I 2668, location 40116-G7, Lander County.&nbsp; Priority 9 / 35</p>
",SM11 Izzenhood Spring
2242,105614,4015,5,5,9/9/2011,NULL,9/9/2011,6/30/2012,6/30/2012,"<! 2011-09-09 12:26:56 lgoar >

<p>Digitization into GIS USGS GQ 883, Nye County.&nbsp; Priority 32 / 35</p>
",SM11 Lathrop Wells
2243,105614,4016,1,5,9/9/2011,NULL,9/9/2011,6/30/2012,6/30/2012,"<! 2011-09-09 14:04:37 lgoar >

<p>Digitization into GIS USGS MF 1486, location 38118-D3, Mineral County.&nbsp; Priority 10 / 35</p>
",SM11 Mable Mountain
2244,105614,4017,2,5,9/9/2011,NULL,9/9/2011,6/30/2012,6/30/2012,"<! 2011-09-09 14:09:00 lgoar >

<p>Digitization into GIS NBMG FS 10, location 38118-D1, Mineral County.&nbsp; Priority 12 / 35</p>
",SM11 Mina (Quaternary)
2245,105614,4018,3,5,9/9/2011,NULL,9/9/2011,6/30/2012,6/30/2012,"<! 2011-09-09 14:13:27 lgoar >

<p>Digitization into GIS USGS OF 84-685, location 41115-G8, Elko County.&nbsp; Priority 14 / 35</p>
",SM11 Mountain City NW 1/4
2246,105614,4019,4,5,9/9/2011,NULL,9/9/2011,6/30/2012,6/30/2012,"<! 2011-09-09 14:18:14 lgoar >

<p>Digitization into GIS USGS OF 84-686, location 41115-G8, Elko County.&nbsp; Priority 15 / 35</p>
",SM11 Mountain City SW 1/4
2247,105614,4020,5,5,9/9/2011,NULL,9/9/2011,6/30/2012,6/30/2012,"<! 2011-09-09 14:24:27 lgoar >

<p>Digitization into GIS NBMG FS 19, location 39114-C2, White Pine County.&nbsp; Priority 24 / 35</p>
",SM11 Mt. Moriah
2248,105614,4021,1,5,9/9/2011,NULL,9/9/2011,6/30/2012,6/30/2012,"<! 2011-09-09 14:41:37 lgoar >

<p>Digitization into GIS USGS MF 1485, location 38118-D4, Mineral County.&nbsp; Priority 34 / 35</p>
",SM11 Pamlico
2249,105614,4022,2,5,9/9/2011,NULL,9/9/2011,6/30/2012,6/30/2012,"<! 2011-09-09 14:46:03 lgoar >

<p>Digitization into GIS USGS I 1902, Elko County.&nbsp; Priority 33 / 35</p>
",SM11 Peko Hills
2250,105614,4023,3,5,9/9/2011,NULL,9/9/2011,6/30/2012,6/30/2012,"<! 2011-09-09 14:50:32 lgoar >

<p>Digitization into GIS USGS OF 84-506, location 38118-C4, Mineral County.&nbsp; Priority 11 / 35</p>
",SM11 Rattlesnake Flat
2251,105614,4024,4,5,9/9/2011,NULL,9/9/2011,6/30/2012,6/30/2012,"<! 2011-09-09 15:01:05 lgoar >

<p>Digitization into GIS NBMG FS 7, location 38114-A1, Lincoln County.&nbsp; Priority 18 / 35</p>
",SM11 Rice Mountain
2252,105614,4025,5,5,9/12/2011,NULL,9/12/2011,6/30/2012,6/30/2012,"<! 2011-09-12 13:53:43 lgoar >

<p>Digitization into GIS USGS GQ 1759, location 37114-B1, Lincoln County.&nbsp; Priority 26 / 35</p>
",SM11 Scarecrow Peak
2253,105614,4026,1,5,9/12/2011,NULL,9/12/2011,6/30/2012,6/30/2012,"<! 2011-09-12 13:58:16 lgoar >

<p>Digitization into GIS NBMG Map 60, location 38118-H7, Mineral County.&nbsp; Priority 2 / 35</p>
",SM11 Schurz
2254,105614,4027,2,5,9/12/2011,NULL,9/12/2011,6/30/2012,6/30/2012,"<! 2011-09-12 14:02:38 lgoar >

<p>Digitize into GIS USGS OF 94-436, location 40117 - F1, Humboldt, Lander Counties.&nbsp; Priority 27 / 35</p>
",SM11 Snow Gulch
2255,105614,4028,3,5,9/12/2011,NULL,9/12/2011,6/30/2012,6/30/2012,"<! 2011-09-12 14:07:16 lgoar >

<p>Digitization into GIS USGS MF 1300, location 38118-C1, Mineral County.&nbsp; Priority 31 / 35</p>
",SM11 Sodaville
2256,105614,4029,4,5,9/12/2011,NULL,9/12/2011,6/30/2012,6/30/2012,"<! 2011-09-12 14:11:21 lgoar >

<p>Conversion into GIS NBMG Map 133, Churchill County.&nbsp; Priority 5 / 35</p>
",SM11 Southern Sand Springs Range
2257,105614,4030,5,5,9/12/2011,NULL,9/12/2011,6/30/2012,6/30/2012,"<! 2011-09-12 15:47:55 lgoar >

<p>Digitization into GIS NBMG FS 18, location 39114-D1, White Pine County.&nbsp; Priority 25 / 35</p>
",SM11 Spring Mountain
2258,105614,4031,1,5,9/12/2011,NULL,9/12/2011,6/30/2012,6/30/2012,"<! 2011-09-12 15:52:54 lgoar >

<p>Digitization into GIS USGS GQ 882, location 36116-F3, Nye County.&nbsp; Priority 29 / 35</p>
",SM11 Striped Hills
2259,105614,4032,2,5,9/13/2011,NULL,9/13/2011,6/30/2012,6/30/2012,"<! 2011-09-13 10:36:24 lgoar >

<p>Digitization into GIS USGS MF 2194, location 39118-E3, Churchill County.&nbsp; Priority 8 / 35</p>
",SM11 Table Mountain
2260,105614,4033,3,5,9/13/2011,NULL,9/13/2011,6/30/2012,6/30/2012,"<! 2011-09-13 10:40:48 lgoar >

<p>Digitization into GIS NBMG FS 22, location 39114-B1, White Pine County.&nbsp; Priority 22 / 35</p>
",SM11 The Cove
2261,105614,4034,4,5,9/13/2011,NULL,9/13/2011,6/30/2012,6/30/2012,"<! 2011-09-13 10:50:36 lgoar >

<p>Digitization into GIS USGS GQ 1758, White Pine County.&nbsp; Priority 23 / 35</p>
",SM11 The Lehman Caves
2262,105614,4035,5,5,9/13/2011,NULL,9/13/2011,6/30/2012,6/30/2012,"<! 2011-09-13 10:55:35 lgoar >

<p>Conversion into GIS NBMG Map 132, location 40114-C2, Elko County.&nbsp; Priority 17 / 35</p>
",SM11 White Horse Pass Area
2263,105614,4036,1,5,9/13/2011,NULL,9/13/2011,6/30/2012,6/30/2012,"<! 2011-09-13 10:59:45 lgoar >

<p>Digitization into GIS USGS OF 94-687, location 39114-A3, White Pine County.&nbsp; Priority 35 / 35</p>
",SM11 Windy Peak
2264,105614,4037,2,5,9/13/2011,NULL,9/13/2011,6/30/2012,6/30/2012,"<! 2011-09-13 11:03:41 lgoar >

<p>Digitization into GIS USGS GQ 1327, location 36116-H Nye County.&nbsp; Priority 21 / 351</p>
",SM11 Yucca Lake
2265,105614,4040,3,5,9/13/2011,NULL,9/13/2011,12/31/2011,12/31/2011,"<! 2011-09-19 09:20:41 lgoar >

<p>Prepare Sue Beard&#39;s Whitney Pocket for Clarkmap deliverable and M-Series publication.</p>
",CM11 Whitney Pocket
2266,105614,4039,4,5,10/1/2011,NULL,10/1/2011,10/31/2011,10/31/2011,"<! 2011-10-12 12:27:58 lgoar >

<p>This work order is issued to track miscellaneous unfunded work which is complete within a few hours.</p>
",Prelim & Misc -
2267,105614,4040,5,5,10/1/2011,NULL,10/1/2011,12/31/2011,12/31/2011,"<! 2011-10-18 09:50:18 lgoar >

<p>This work order is issued to track all time spent maintaining the NBMG website.</p>
",Web Maintenance - 4th qtr - 2011
2268,105614,4041,1,5,10/4/2011,NULL,10/4/2011,10/31/2011,10/31/2011,"<! 2011-10-24 15:20:50 lgoar >

<p>Prepare Hazen Preliminary Geologic map for Statemap deliverable and open-file.&nbsp; Take W 1/2 completed under previous statemap and combine with new mapping to complete full quad.</p>
",SM10 Hazen
2269,105614,4042,2,5,10/4/2011,NULL,10/4/2011,11/30/2011,11/30/2011,"<! 2011-10-24 16:04:19 lgoar >

<p>Prepare Ben Delwiche&#39;s Moses Rock Thesis Map for open-file publication.&nbsp; Jim Faulds to provide an account number.</p>
",Moses Rock
2270,105614,4043,3,5,11/1/2011,NULL,11/1/2011,11/30/2011,11/30/2011,"<! 2011-11-21 10:01:02 lgoar >

<p>This work order is issued to track miscellaneous unfunded work which is complete within a few hours.</p>
",Prelim & Misc - November
2271,105614,4044,4,5,12/1/2011,NULL,12/1/2011,12/31/2011,12/31/2011,"<! 2011-12-28 15:01:40 lgoar >

<p>This work order is issued to track miscellaneous unfunded work which is complete within a few hours.</p>",Prelim & Misc - December
2272,105614,4045,5,5,12/6/2011,NULL,12/6/2011,12/31/2012,12/31/2012,"<! 2011-12-28 16:08:35 lgoar >

<p>Use data provided by Summit for web application.&nbsp; Host web application for 1 year on our web server.&nbsp; Any changes requested by the client will be billed at $51.75/hour with a 3-hour minimum.&nbsp; Monthly web h",Summit Engineering - FIND Project
2273,105614,4046,1,5,12/8/2011,NULL,12/8/2011,1/20/2012,1/20/2012,"<! 2012-01-05 14:32:54 lgoar >

<p>Redraft Nevada pagesize geology concept to make suitable for printing on shirts, bandanas, and NBMG logo for hats.</p>",Nevada Pagesize Geology
2274,105614,4047,2,5,12/14/2011,NULL,12/14/2011,12/31/2012,12/31/2012,"<! 2012-01-06 10:59:54 lgoar >

Assist with production of geologic map and other related GIS work; publication status unknown at this time.  Map likely will include other geophysical data combined with the map.  Probably will not be a detailed map, but po",Snowstorm
2275,105614,4048,3,5,12/20/2011,NULL,12/20/2011,3/25/2013,3/25/2013,"<! 2012-01-06 10:59:54 lgoar >

<p>Check the reasonableness of automated HAZUS runs against previous or new HAZUS runs using epicenter-depth-magnitude input.</p>",EQ Hazards Reduction
2276,105614,4049,4,5,1/1/2012,NULL,1/1/2012,1/31/2012,1/31/2012,"<! 2012-01-06 11:15:44 lgoar >

<p>This work order is issued to track miscellaneous unfunded work which is complete within a few hours.</p>",Prelim & Misc - January
2277,105614,4050,5,5,1/1/2012,NULL,1/1/2012,3/31/2012,3/31/2012,"<! 2012-01-06 11:26:49 lgoar >

<p>This work order is issued to track all time spent maintaining the NBMG website.</p>",Web Maintenance - 1st qtr - 2012
2278,105614,4051,1,5,1/6/2012,NULL,1/6/2012,1/31/2012,1/31/2012,"<! 2012-01-06 11:41:49 lgoar >

<p>Cartography and Layout for M-Series publication.</p>",Strain Map of Nevada
2279,105614,4052,2,5,2/1/2012,NULL,2/1/2012,2/29/2012,2/29/2012,"<! 2012-02-07 12:27:16 lgoar >

<p>This work order is issued to track miscellaneous unfunded work which is complete within a few hours.</p>",Prelim & Misc - February
2280,105614,4053,3,5,2/1/2012,NULL,2/1/2012,6/30/2012,6/30/2012,"<! 2012-02-22 10:55:33 lgoar >

<p>Tracking time needed to develop and publish a 2013 Bureau calendar</p>","Calendar, NBMG, 2013"
2281,105614,4054,4,5,3/1/2012,NULL,3/1/2012,3/31/2012,3/31/2012,"<! 2012-03-08 16:17:27 lgoar >

<p>This work order is issued to track miscellaneous unfunded work which is complete within a few hours.</p>",Prelim & Misc - March
2282,105614,4055,5,5,3/1/2012,NULL,3/1/2012,12/31/2012,12/31/2012,"<! 2012-04-02 16:01:49 lgoar >

<p>Prepare map for review and final publication as M-Series.&nbsp; Also submit as a Clarkmap deliverable.&nbsp; 1) Work through revisions with authors.&nbsp; 2)&nbsp; Add cross sections for final map.&nbsp; 3)&nbsp; Place l",Finalize Searchlight for M-Series
2283,105614,4056,1,5,3/5/2012,NULL,3/5/2012,4/16/2012,4/16/2012,"<! 2012-04-02 16:13:02 lgoar >

<p>Prepare cross section profiles from provided shapefiles and DEM.&nbsp; Assist with completion of cross section profiles.</p>",Soda Lakes Cross Sections
2284,105614,4057,2,5,3/16/2012,NULL,3/16/2012,5/31/2012,5/31/2012,"<! 2012-04-05 10:06:16 lgoar >

<p>Begin preliminary work to migrate old databases into one compilation database for the Fernley area.&nbsp; Assist with GIS/Cartography in preparation for grant deliverable.</p>",Fernley Mapping
2285,105614,4058,3,5,3/26/2012,NULL,3/26/2012,5/31/2012,5/31/2012,"<! 2012-04-05 10:49:27 lgoar >

<p>Final layout, paginate, preparation for web.</p>",Mineral Industry 2010
2286,105614,4059,4,5,4/1/2012,NULL,4/1/2012,4/30/2012,4/30/2012,"<! 2012-04-05 11:33:15 lgoar >

<p class=""MsoNormal"" style=""margin: 0in 0in 10pt;""><span style=""font-family: Calibri;"">This work order is issued to track miscellaneous unfunded work which is complete within a few hours.</span></p>",Prelim & Misc - April
2287,105614,4060,5,5,4/1/2012,NULL,4/1/2012,6/30/2012,6/30/2012,"<! 2012-04-05 11:39:35 lgoar >

<p>This work order is issued to track all time spent maintaining the NBMG website.</p>",Web Maintenance - 2nd qtr - 2012
2288,105614,4061,1,5,4/12/2012,NULL,4/12/2012,6/30/2012,6/30/2012,"<! 2012-07-13 14:59:07 lgoar >

<p>Prepare geologic map as an open-file layout, but only submitting as deliverable at this point.&nbsp; Assist with GIS and cartographic work.&nbsp; Cross sections also needed to be generated and included in deliverable.</p",Dixie Valley
2289,105614,4062,2,5,5/1/2012,NULL,5/1/2012,5/31/2012,5/31/2012,"<! 2012-07-13 15:45:06 lgoar >

<p>This work order is issued to track miscellaneous unfunded work which is complete within a few hours.</p>",Prelim & Misc - May
2290,105614,4000,3,5,5/16/2012,NULL,5/16/2012,5/30/2012,5/30/2012,"<! 2012-07-16 12:04:49 lgoar >

<p>Student map for Sean Long - Funding did not come through - Project cancelled.</p><! 2012-07-18 15:54:27 lgoar >

<p>This work order is cancelled - Funding did not come through.</p>
",Mahogany Hills
2291,105614,4001,4,5,6/1/2012,NULL,6/1/2012,6/30/2012,6/30/2012,"<! 2012-07-17 14:09:19 lgoar >

<p>This work order is issued in order to document work that is unbillable.</p>",Prelim & Misc - June
2292,105614,4002,1,5,7/1/2012,NULL,7/1/2012,9/30/2012,9/30/2012,"<! 2012-07-17 15:57:15 lgoar >

<p>This work order is issued to track all time spent maintaining the NBMG website.</p>",Web Maintenance - 3rd qtr - 2012
2293,105614,4003,3,5,5/1/2012,NULL,5/1/2012,4/30/2013,4/30/2013,"<! 2012-07-19 14:26:53 lgoar >

<p>Convert 24 Geologic Maps published by the NBMG and the USGS to fully attributed GIS versions.&nbsp; See list attached.&nbsp; Each conversion will have a work order number assigned.</p>",GIS Conversion Master
2294,105614,4004,4,5,5/1/2012,NULL,5/1/2012,4/30/2013,4/30/2013,"<! 2012-07-20 11:17:22 lgoar >

<p>Digitization into GIS, USGS GQ 761, location 39116-E6, Lander County.&nbsp; Priority 2 / 24.&nbsp;</p>",SM12 Ackerman Canyon
2295,105614,4005,5,5,5/1/2012,NULL,5/1/2012,4/30/2013,4/30/2013,"<! 2012-07-20 11:55:03 lgoar >

<p>Digitization into GIS, USGS Map I-2081, location 40115-G7,H7, Elko County.&nbsp; Priority 19 / 24.</p>","SM12 Adobe Range, Northern"
2296,105614,4006,1,5,5/1/2012,NULL,5/1/2012,4/30/2013,4/30/2013,"<! 2012-07-20 12:12:46 lgoar >

<p>Digitization into GIS, USGS OF 81-369, location 38118-A3, Mineral County.&nbsp; Priority 20 / 24.</p>",SM12 Basalt
2297,105614,4007,2,5,5/1/2012,NULL,5/1/2012,4/30/2013,4/30/2013,"<! 2012-07-26 11:23:37 lgoar >

<p>Digitization into GIS, USGS MF 559, location 41116-A1, Elko County.&nbsp; Priority 21 / 24</p>",SM12 Blue Basin
2298,105614,4008,3,5,5/1/2012,NULL,5/1/2012,4/30/2013,4/30/2013,"<! 2012-07-26 11:35:04 lgoar >

<p>Digitization into GIS, USGS Map GQ-821, location 40118-B2, Pershing County.&nbsp;&nbsp;Priority 14 / 24.</p>",SM12 Buffalo Mountain
2299,105614,4009,4,5,5/1/2012,NULL,5/1/2012,4/30/2013,4/30/2013,"<! 2012-07-30 14:21:12 lgoar >

<p>Digitization into GIS, USGS GQ-726, location 36116-F1, Nye County.&nbsp; Priority 13 / 24.</p>",SM12 Camp Desert Rock
2300,105614,4010,5,5,5/1/2012,NULL,5/1/2012,4/30/2013,4/30/2013,"<! 2012-08-17 14:48:01 lgoar >

<p>Digitization into GIS, USGS MF 528, location 41115-B6, Elko County.&nbsp; Priority 1/24.</p>",SM12 Coal Mine Basin
2301,105614,4011,1,5,5/1/2012,NULL,5/1/2012,4/30/2013,4/30/2013,"<! 2012-08-17 14:56:01 lgoar >

<p>Digitization into GIS, NBMG Map 50, multiple counties.&nbsp; Priority 15/24.</p>",SM12 Geo Map of North-Central Nevada
2302,105614,4012,2,5,5/1/2012,NULL,5/1/2012,4/30/2013,4/30/2013,"<! 2012-08-17 15:01:48 lgoar >

<p>Digitization into GIS, USGS OF 80-715, location 40117-C7, Pershing County.&nbsp; Priority 3/24.</p>",SM12 Granite Mountain
2303,105614,4013,3,5,5/1/2012,NULL,5/1/2012,4/30/2013,4/30/2013,"<! 2012-08-17 15:38:39 lgoar >

<p>Digitization into GIS, USGS Map I-2629, Elko County.&nbsp; Priority 17/24.</p>","SM12 Independence Mtns, southern"
2304,105614,4014,4,5,5/1/2012,NULL,5/1/2012,4/30/2013,4/30/2013,"<! 2012-08-21 12:33:49 lgoar >

<p>Digitization into GIS, NBMG OF 05-1, Elko, Humboldt, Lander Counties.&nbsp; Priority 11/24.</p>",SM12 Kelly Creek
2305,105614,4015,5,5,5/1/2012,NULL,5/1/2012,4/30/2013,4/30/2013,"<! 2012-08-21 12:44:24 lgoar >

<p>Digitization into GIS, USGS OF 99-350, Churchill County.&nbsp; Priority 18/24.</p>",SM12 Middlegate Area
2306,105614,4016,1,5,5/1/2012,NULL,5/1/2012,4/30/2013,4/30/2013,"<! 2012-08-21 15:24:53 lgoar >

<p>Digitization into GIS, USGS OF 79-1145, location 38118-A2, Mineral County.&nbsp; Priority 4/24.</p>",SM12 Miller Mountain & Columbus
2307,105614,4017,2,5,5/1/2012,NULL,5/1/2012,4/30/2013,4/30/2013,"<! 2012-08-21 15:32:47 lgoar >

<p>Digitization into GIS, USGS GQ 730, location 39116-F8, Lander County.&nbsp; Priority 7/24.</p>",SM12 Mount Callaghan
2308,105614,4018,3,5,5/1/2012,NULL,5/1/2012,4/30/2013,4/30/2013,"<! 2012-08-21 15:54:48 lgoar >

<p>Conversion into GIS, NBMG OF03-19, location 36116-A1, Nye County.&nbsp; Priority 8/24.</p>",SM12 Nopah Peak NE 1/4
2309,105614,4019,4,5,5/1/2012,NULL,5/1/2012,4/30/2013,4/30/2013,"<! 2012-08-21 16:16:51 lgoar >

<p>Digitization into GIS, USGS OF 99-5338, Nye County.&nbsp; Priority 22/24.</p>",SM12 Oasis Valley Basin & Vicinity
2310,105614,4020,5,5,5/1/2012,NULL,5/1/2012,4/30/2013,4/30/2013,"<! 2012-08-22 10:05:27 lgoar >

<p>Convert into GIS, NBMG OF 03-4, location 41114-B8, Elko County.&nbsp; Priority 12/24.</p>",SM12 Oxley Peak Area
2311,105614,4021,1,5,5/1/2012,NULL,5/1/2012,4/30/2013,4/30/2013,"<! 2012-08-22 10:09:59 lgoar >

<p>Digitization into GIS, USGS GQ 384, location 36115-H8, Nye County.&nbsp; Priority 16/24.</p>",SM12 Plutonium Valley
2312,105614,4022,2,5,5/1/2012,NULL,5/1/2012,4/30/2013,4/30/2013,"<! 2012-08-22 10:14:37 lgoar >

<p>Digitization into GIS, USGS Map I-2394, location 41116-C8, Elko, Humboldt counties.&nbsp; Priority 9/24.</p>",SM12 Snowstorm Mountains and Vicinity
2313,105614,4023,3,5,5/1/2012,NULL,5/1/2012,4/30/2013,4/30/2013,"<! 2012-08-22 10:19:59 lgoar >

<p>Digitization into GIS, USGS OF 83-303, Elko county.&nbsp; Priority 23/24.</p>",SM12 Southern Snake Mountain
2314,105614,4024,4,5,5/1/2012,NULL,5/1/2012,4/30/2013,4/30/2013,"<! 2012-08-22 10:35:53 lgoar >

<p>Digitization into GIS, USGS GQ 770, location 39116-C7, Lander county.&nbsp; Priority 5/24.</p>",SM12 Spencer Hot Springs
